language|Alert_definition|PT|Title|Content|Id|PublishedDate|LinkURI
en|" flood | ""ice jam"" + Ontario"|Ontario|&#39;2 years, no action&#39;: <b>Flood</b>-ravaged Fraser Valley homeowners left in &#39;limbo&#39;|Lack of help in wake of atmospheric river &#39;complete failure to act on the part of government&#39;: owner.|tag:google.com,2013:googlealerts/feed:11029453997491296006|2023-10-19T15:39:23Z|https://www.chemainusvalleycourier.ca/news/2-years-no-action-flood-ravaged-fraser-valley-homeowners-left-in-limbo-5934615
en|" flood | ""ice jam"" + Ontario"|Ontario|<b>Ontario</b> Labour Relations Board finds employer cannot use results of post-incident drug test ...|Craig <b>Flood</b> of Koskie Minsky LLP represented the Union in this matter. International Brotherhood of Electrical Workers, Local 530 v Mellon Inc&nbsp;...|tag:google.com,2013:googlealerts/feed:15998590997581618903|2023-10-19T15:33:48Z|https://kmlaw.ca/ontario-labour-relations-board-finds-employer-cannot-use-results-of-post-incident-drug-test-to-suspend-or-dismiss-employee/
en|" flood | ""ice jam"" + Ontario"|Ontario|Hay River Curling Club waives fees for young curlers - The Hamilton Spectator|Residents have faced three evacuations in 15 months, caused by one <b>flood</b> and two wildfires. ... Honda to produce Civic Hybrid in <b>Ontario</b> and Indiana&nbsp;...|tag:google.com,2013:googlealerts/feed:14937579494400412012|2023-10-19T15:13:25Z|https://www.thespec.com/news/canada/hay-river-curling-club-waives-fees-for-young-curlers/article_7b522785-b630-531b-beb5-c9b0052843d2.html
en|" flood | ""ice jam"" + Ontario"|Ontario|Solar panel company donates robots to Sault College - Northern <b>Ontario</b> Business|Solar panel company donates robots to Sault College. Heliene gift will help train new mechatronics students. Alex <b>Flood</b> 15 h. Share by&nbsp;...|tag:google.com,2013:googlealerts/feed:17400556593554862891|2023-10-19T15:04:21Z|https://www.northernontariobusiness.com/industry-news/training-education/solar-panel-company-donates-robots-to-sault-college-7705394
en|" flood | ""ice jam"" + Ontario"|Ontario|"&#39;<b>Flood</b> tests&#39; ongoing to plug leaks in Sault&#39;s Twin Pad roof | Sudbury Star"|&#39;<b>Flood</b> tests&#39; ongoing to plug leaks in Twin Pad roof. The last test was ... 365 Bloor Street East, Toronto, <b>Ontario</b>, M4W 3L4. © 2023 Sudbury Star, a&nbsp;...|tag:google.com,2013:googlealerts/feed:12163556224648296264|2023-10-19T14:13:43Z|https://www.thesudburystar.com/news/local-news/flood-tests-ongoing-to-plug-leaks-in-twin-pad-roof
en|" flood | ""ice jam"" + Ontario"|Ontario|<b>Ontario</b> Forecast: Rainy Weather Will be Followed up With Arctic Air - YouTube|Watch: Crews close <b>flood</b> gate in New Orleans East ahead of Tropical Storm Barry. WWLTV•952K views &middot; 2:36 &middot; Go to channel. Home surveillance video&nbsp;...|tag:google.com,2013:googlealerts/feed:17302799030271453425|2023-10-19T13:03:33Z|https://www.youtube.com/watch%3Fv%3Dbcuqf5WGpqY
en|" flood | ""ice jam"" + Ontario"|Ontario|"Europe tries to fight <b>flood</b> of Chinese electric vehicles | | oswegocountynewsnow.com"|Europe tries to fight <b>flood</b> of Chinese electric vehicles. Oct 19, 2023; 1 ... <b>Ontario</b>, Canada, Prince Edward Island, Canada, Quebec, Canada&nbsp;...|tag:google.com,2013:googlealerts/feed:12022206973021970056|2023-10-19T12:48:47Z|https://www.oswegocountynewsnow.com/europe-tries-to-fight-flood-of-chinese-electric-vehicles/article_3f144f56-6dd1-11ee-baa3-af8f2b0ba65c.html
en|" flood | ""ice jam"" + Ontario"|Ontario|Brantford Unites to Save SC Johnson from Residential Development Threat - West Island Blog|A city council meeting in Brantford was awash with a <b>flood</b> of support ... The pressing issue has been escalated to the <b>Ontario</b> Land Tribunal for&nbsp;...|tag:google.com,2013:googlealerts/feed:16621479914816367256|2023-10-19T11:51:31Z|https://www.westislandblog.com/brantford-unites-to-save-sc-johnson-from-residential-development-threat/
en|" flood | ""ice jam"" + Ontario"|Ontario|The trees arrived with Polynesian voyagers. After Maui wildfire, there&#39;s a ... - The Hamilton Spectator|<b>Ontario</b> &middot; <b>Ontario</b> Regional News &middot; <b>Ontario</b> Communities News &middot; Canada &middot; British Columbia ... Teams rushed to <b>flood</b> its roots with water, hoping to save a&nbsp;...|tag:google.com,2013:googlealerts/feed:14107114463796833119|2023-10-19T10:34:57Z|https://www.thespec.com/news/world/united-states/the-trees-arrived-with-polynesian-voyagers-after-maui-wildfire-theres-a-chance-to-restore-them/article_8ece5576-a3b5-56a1-a752-5db3df935294.html
en|" flood | ""ice jam"" + Ontario"|Ontario|Wild police chase in Pickering, <b>Ontario</b> ends in major crash, leaving officers with injuries|Wild police chase in Pickering, <b>Ontario</b> ends in major crash, leaving officers with injuries ... How <b>Flood</b> Tunnels Work. Practical Engineering•1.5M views.|tag:google.com,2013:googlealerts/feed:9588601948850994664|2023-10-19T10:30:22Z|https://www.youtube.com/watch%3Fv%3DB5TfjCogS04
en|" flood | ""ice jam"" + Saskatchewan"|Saskatchewan|Lacrosse&#39;s Olympic inclusion has Team <b>Saskatchewan</b> players excited - Global News|"Is downtown Saskatoon&#39;s current Central Library good enough? 01:13 | September 15, 2023 &middot; Saskatoon fundraiser for Libya, Morocco <b>flood</b> relief sets&nbsp;..."|tag:google.com,2013:googlealerts/feed:1714642863630827834|2023-10-19T16:54:15Z|https://globalnews.ca/video/10035913/lacrosses-olympic-inclusion-has-team-saskatchewan-players-excited/
fr|" inondation | embacle + ""Nouveau Brunswick"""|Nouveau-Brunswick|Énergie <b>NB</b> : une boucle modifiée - TVA CIMT CHAU|La boucle de l&#39;Atlantique est rejetée par le gouvernement du <b>Nouveau</b>-<b>Brunswick</b>, mais aura tout de même un partenariat avec Halifax.|tag:google.com,2013:googlealerts/feed:7824648678000986579|2023-10-20T08:06:10Z|https://cimtchau.ca/nouvelles/energie-nb-une-boucle-modifiee/
fr|" inondation | embacle + ""Nouveau Brunswick"""|Nouveau-Brunswick|"Avertissements de pluie pour le sud-ouest de la Colombie-Britannique | Radio-Canada.ca"|<b>Nouveau</b>-<b>Brunswick</b> &middot; Nouvelle-Écosse &middot; Ottawa &middot; Québec &middot; Saguenay–Lac-Saint-Jean ... <b>inondation</b> ». Cette partie de l&#39;île était concernée par une alerte&nbsp;...|tag:google.com,2013:googlealerts/feed:8295277040536957832|2023-10-19T13:48:46Z|https://ici.radio-canada.ca/nouvelle/2019178/pluie-inondation-ile-vancouver-vigilance
fr|"inondation | embacle + Ontario"|Ontario|"Actualité, faits divers et nouvelles en direct | 18 octobre 2023"|Une agente de la Police provinciale de l&#39;<b>Ontario</b> (PPO) fait face à des accusations. Il y a quelques secondes. Nombre de commentaires : 17 octobre&nbsp;...|tag:google.com,2013:googlealerts/feed:8211485423256523712|2023-10-19T04:06:00Z|https://www.tvanouvelles.ca/actualites/archives/2023/10/18
fr|" inondation | embacle + Québec"|Québec|<b>Inondations</b> à Baie-Saint-Paul : la propriétaire du Gîte au Clocheton demande « le respect|Alerte info. Du nouveau concernant le meurtre à Cacouna. Les expertises de la Sûreté du <b>Québec</b> ont permis de confirmer l&#39;identification formelle de la&nbsp;...|tag:google.com,2013:googlealerts/feed:3677426629849941765|2023-10-20T00:31:00Z|https://cimtchau.ca/nouvelles/inondations-a-baie-saint-paul-la-proprietaire-du-gite-au-clocheton-demande-le-respect/
fr|" inondation | embacle + Québec"|Québec|Sud-ouest de la C.-B. : veilles d&#39;<b>inondations</b> levées, mais débit des rivières élevé|... <b>inondation</b> (alertes de niveau 2 sur une échelle de 3), jeudi, dans les ... Publié hier à 19 h 13 UTCUn homme meurt dans un accident de travail à <b>Québec</b>.|tag:google.com,2013:googlealerts/feed:7289874994787824412|2023-10-20T00:09:23Z|https://ici.radio-canada.ca/nouvelle/2019592/pluie-inondation-vancouver-ile
fr|" inondation | embacle + Québec"|Québec|Ottawa investit un milliard dans un programme d&#39;observation de la Terre par satellite|Des satellites pour gérer catastrophes et <b>inondations</b> ... Publié à 18 h 24 UTCIntervention musclée à <b>Québec</b> : Pacifique Niyokwizera arrêté pour trafic&nbsp;...|tag:google.com,2013:googlealerts/feed:17633685445893756780|2023-10-19T18:59:54Z|https://ici.radio-canada.ca/nouvelle/2019299/federal-programme-observation-terre-satellite
fr|" inondation | embacle + Québec"|Québec|<b>Québec</b>, troisième destination voyage au Canada cet été - TVA Nouvelles|Selon lui, les feux de forêts et les <b>inondations</b> ont mis à mal le début de la saison touristique. ... En plus de vouloir faire rester les touristes plus&nbsp;...|tag:google.com,2013:googlealerts/feed:9703315014821525188|2023-10-19T18:39:13Z|https://www.tvanouvelles.ca/2023/10/19/quebec-troisieme-destination-voyage-au-canada-cet-ete
fr|" inondation | embacle + Québec"|Québec|Le nord de l&#39;Europe est menacé par des vents violents et des <b>inondations</b> - Le Devoir|C&#39;est là que François 1er signa la première ordonnance consacrant la primauté du français. 19 Octobre 2023. Mots clés <b>inondation</b> ... <b>Québec</b> pour le&nbsp;...|tag:google.com,2013:googlealerts/feed:33959163174134020|2023-10-19T16:00:19Z|https://www.ledevoir.com/monde/europe/800290/nord-europe-est-menace-vents-violents-inondations
fr|" inondation | embacle + Québec"|Québec|"Développement hydroélectrique au <b>Québec</b> | Nos chasse-galeries | La Presse"|... <b>Québec</b>, entamé il y a 14 ans. Une amie et moi arrivions en canot dans la zone <b>inondée</b>, après une expédition de trois semaines à traverser le Labrador.|tag:google.com,2013:googlealerts/feed:8447965485127362678|2023-10-19T13:31:02Z|https://www.lapresse.ca/dialogue/courrier-des-lecteurs/2023-10-19/developpement-hydroelectrique-au-quebec/nos-chasse-galeries.php
en|" flood | ""ice jam"" + ""Nova Scotia"""|Nova Scotia|Storm Babet: <b>Flood</b> avoidance advice issued by water company - Yahoo News Canada|Storm Babet: <b>Flood</b> avoidance advice issued by water company. BBC. Thu ... New invasive aquatic species found in <b>Nova Scotia</b>. 4 hours ago. More from. BBC.|tag:google.com,2013:googlealerts/feed:17311783473864899143|2023-10-20T01:58:26Z|https://ca.news.yahoo.com/storm-babet-flood-avoidance-advice-134633958.html
en|" flood | ""ice jam"" + ""Nova Scotia"""|Nova Scotia|Better cell coverage focus for Liberals after summer of flooding and wildfires|<b>Flood</b> damage to Lynch Road in Hants County (Photo by Kevin Northup). The official opposition in <b>Nova Scotia</b> wants the government to move faster on&nbsp;...|tag:google.com,2013:googlealerts/feed:10197806021432745960|2023-10-19T22:26:43Z|https://www.1015thehawk.com/2023/10/19/better-cell-coverage-focus-for-liberals-after-summer-of-flooding-and-wildfires/
en|" flood | ""ice jam"" + ""Nova Scotia"""|Nova Scotia|P&amp;C industry joins the $3-billion Cat club (again) - Canadian Underwriter|A <b>flood</b> in <b>Nova Scotia</b> in July cost an estimated $170 million. And claims counts are still coming in for Hurricane Lee, which hit <b>Nova Scotia</b> and&nbsp;...|tag:google.com,2013:googlealerts/feed:7785283143267104929|2023-10-19T19:17:26Z|https://www.canadianunderwriter.ca/catastrophes/pc-industry-joins-the-3-billion-cat-club-again-1004239194/
en|" flood | ""ice jam"" + ""Nova Scotia"""|Nova Scotia|<b>Nova Scotia</b> to spend $100 million to recruit more skilled tradespeople|HALIFAX — To help meet the demands of <b>Nova Scotia&#39;s</b> growing population, the province is investing $100 million over the next three years to help&nbsp;...|tag:google.com,2013:googlealerts/feed:12897372286977667744|2023-10-19T19:14:22Z|https://ca.news.yahoo.com/nova-scotia-spend-100-million-152704095.html
en|" flood | ""ice jam"" + ""Nova Scotia"""|Nova Scotia|"Maritime mayors discuss Chignecto Isthmus at Senate committee | Country 94"|The narrow piece of land connecting New Brunswick and <b>Nova Scotia</b> is the only road and rail connection between the two provinces. ... “A <b>flood</b> to the&nbsp;...|tag:google.com,2013:googlealerts/feed:6215926507956490514|2023-10-19T14:39:52Z|https://www.country94.ca/2023/10/19/50713/
en|" flood | ""ice jam"" + ""Nova Scotia"""|Nova Scotia|<b>Nova Scotia</b> home built from remnants of 1699 French settler mission - The Globe and Mail|659 Avondale Rd., Newport, <b>N.S.</b>. Asking price: $2,795,000. Taxes: N/A. Land size: 100 acres. Agent: Piers Baker (Duckworth Real Estate)&nbsp;...|tag:google.com,2013:googlealerts/feed:3317071320828541553|2023-10-19T14:32:26Z|https://www.theglobeandmail.com/real-estate/article-nova-scotia-home-built-from-remnants-of-1699-french-settler-mission/
en|" flood | ""ice jam"" + ""Nova Scotia"""|Nova Scotia|Sable Island&#39;s shifting landscape offers insights into groundwater loss globally - Dal News|When storms repeatedly batter the island, <b>floodwaters</b> can erode dunes and cause groundwater salinization to incrementally shift landward and lead to&nbsp;...|tag:google.com,2013:googlealerts/feed:9468625579156650142|2023-10-19T13:26:11Z|https://www.dal.ca/news/2023/10/19/sable-island-groundwater-depletion.html
en|" flood | ""ice jam"" + ""Nova Scotia"""|Nova Scotia|With insurers overwhelmed, <b>Nova Scotia</b> homeowner stuck with unfinished repairs - CBC|A homeowner in Chester Grant, <b>N.S.</b>, says she&#39;s been waiting months for help from her insurance provider after July&#39;s torrential rains and flash&nbsp;...|tag:google.com,2013:googlealerts/feed:8164626407520422479|2023-10-19T11:36:36Z|https://www.cbc.ca/news/canada/nova-scotia/with-insurers-overwhelmed-nova-scotia-homeowner-stuck-with-unfinished-repairs-1.7000468
en|" flood | ""ice jam"" + ""Nova Scotia"""|Nova Scotia|Hot topic: Union tells career firefighters not to volunteer in Cape Breton - CTV Atlantic|For more <b>Nova Scotia</b> news visit our dedicated provincial page.(opens in ... <b>N.S.</b> woman thanks firefighter for heroic flash <b>flood</b> rescue &middot; &#39;I&#39;m trying&nbsp;...|tag:google.com,2013:googlealerts/feed:3045048381794581118|2023-10-19T11:22:19Z|https://atlantic.ctvnews.ca/hot-topic-union-tells-career-firefighters-not-to-volunteer-in-cape-breton-1.6607280
en|" flood | ""ice jam"" + ""Nova Scotia"""|Nova Scotia|With insurers overwhelmed, <b>Nova Scotia</b> homeowner stuck with unfinished repairs - CBC|"Image | <b>Flood</b> damage chester. Caption: Water poured into Cresswell&#39;s home during July&#39;s historic rainfall. (Submitted by Amanda Cresswell). Load&nbsp;..."|tag:google.com,2013:googlealerts/feed:18095578209514827948|2023-10-19T10:33:03Z|https://www.cbc.ca/lite/story/1.7000468
en|"flood | ""ice jam"" + ""British Columbia"""|British Columbia|Governments come together to build <b>flood</b> resilience in Nooksack, Sumas watersheds|AN international, multi-government agreement that commits to addressing <b>flood</b> risks and restoring salmon habitat in portions of <b>British Columbia&#39;s</b>&nbsp;...|tag:google.com,2013:googlealerts/feed:18426100931997825192|2023-10-21T06:10:47Z|https://voiceonline.com/governments-come-together-to-build-flood-resilience-in-nooksack-sumas-watersheds/
en|"flood | ""ice jam"" + ""British Columbia"""|British Columbia|<b>B.C.</b> and Washington state to collaborate on <b>flood</b> risk and salmon habitat initiative - CBC|The <b>British Columbia</b> government says it has finalized an agreement with Washington state and several First Nations to work together on <b>flood</b>-risk&nbsp;...|tag:google.com,2013:googlealerts/feed:8958685038324235329|2023-10-20T23:29:01Z|https://www.cbc.ca/news/canada/british-columbia/bc-washington-floods-1.7003741
en|"flood | ""ice jam"" + ""British Columbia"""|British Columbia|<b>B.C.</b> and Washington state to collaborate on <b>flood</b>-risk and salmon habitat initiative|VICTORIA — The <b>British Columbia</b> government says it has finalized an agreement with Washington state and several First Nations to work together on&nbsp;...|tag:google.com,2013:googlealerts/feed:1362100332429249455|2023-10-20T23:03:15Z|https://www.timescolonist.com/bc-news/bc-and-washington-state-to-collaborate-on-flood-risk-and-salmon-habitat-initiative-7715638
